name	method	total	shared	archaic	region
B_Australian-3	admixfrog	30920.0	26910.0	DEN	Oceania
B_Australian-3	hmmix	96361.0	26910.0	DEN	Oceania
B_Australian-3	admixfrog	75896.0	59784.0	NEA	Oceania
B_Australian-3	hmmix	90723.0	59784.0	NEA	Oceania
B_Australian-3	admixfrog	106077.0	88932.0	BOTH	Oceania
B_Australian-3	hmmix	192829.0	88932.0	BOTH	Oceania
B_Australian-4	admixfrog	33649.0	29147.0	DEN	Oceania
B_Australian-4	hmmix	98298.0	29147.0	DEN	Oceania
B_Australian-4	admixfrog	74976.0	59638.0	NEA	Oceania
B_Australian-4	hmmix	94659.0	59638.0	NEA	Oceania
B_Australian-4	admixfrog	107768.0	91024.0	BOTH	Oceania
B_Australian-4	hmmix	198961.0	91024.0	BOTH	Oceania
B_Crete-1	admixfrog	81.0	78.0	DEN	WestEurasia
B_Crete-1	hmmix	2880.0	78.0	DEN	WestEurasia
B_Crete-1	admixfrog	51323.0	29908.0	NEA	WestEurasia
B_Crete-1	hmmix	51791.0	29908.0	NEA	WestEurasia
B_Crete-1	admixfrog	51404.0	30047.0	BOTH	WestEurasia
B_Crete-1	hmmix	57769.0	30047.0	BOTH	WestEurasia
B_Crete-2	admixfrog	194.0	136.0	DEN	WestEurasia
B_Crete-2	hmmix	2766.0	136.0	DEN	WestEurasia
B_Crete-2	admixfrog	50888.0	29253.0	NEA	WestEurasia
B_Crete-2	hmmix	49892.0	29253.0	NEA	WestEurasia
B_Crete-2	admixfrog	51082.0	29611.0	BOTH	WestEurasia
B_Crete-2	hmmix	55082.0	29611.0	BOTH	WestEurasia
B_Dai-4	admixfrog	1791.0	900.0	DEN	EastAsia
B_Dai-4	hmmix	6085.0	900.0	DEN	EastAsia
B_Dai-4	admixfrog	61822.0	42021.0	NEA	EastAsia
B_Dai-4	hmmix	71311.0	42021.0	NEA	EastAsia
B_Dai-4	admixfrog	63570.0	43111.0	BOTH	EastAsia
B_Dai-4	hmmix	80470.0	43111.0	BOTH	EastAsia
B_French-3	admixfrog	144.0	144.0	DEN	WestEurasia
B_French-3	hmmix	2520.0	144.0	DEN	WestEurasia
B_French-3	admixfrog	53859.0	33330.0	NEA	WestEurasia
B_French-3	hmmix	51826.0	33330.0	NEA	WestEurasia
B_French-3	admixfrog	54003.0	33535.0	BOTH	WestEurasia
B_French-3	hmmix	56094.0	33535.0	BOTH	WestEurasia
B_Han-3	admixfrog	1959.0	1717.0	DEN	EastAsia
B_Han-3	hmmix	6017.0	1717.0	DEN	EastAsia
B_Han-3	admixfrog	72804.0	56451.0	NEA	EastAsia
B_Han-3	hmmix	84096.0	56451.0	NEA	EastAsia
B_Han-3	admixfrog	74763.0	58362.0	BOTH	EastAsia
B_Han-3	hmmix	92813.0	58362.0	BOTH	EastAsia
B_Karitiana-3	admixfrog	1120.0	1079.0	DEN	America
B_Karitiana-3	hmmix	5027.0	1079.0	DEN	America
B_Karitiana-3	admixfrog	56482.0	43941.0	NEA	America
B_Karitiana-3	hmmix	68414.0	43941.0	NEA	America
B_Karitiana-3	admixfrog	57602.0	45231.0	BOTH	America
B_Karitiana-3	hmmix	75667.0	45231.0	BOTH	America
B_Mixe-1	admixfrog	922.0	607.0	DEN	America
B_Mixe-1	hmmix	6117.0	607.0	DEN	America
B_Mixe-1	admixfrog	58474.0	44256.0	NEA	America
B_Mixe-1	hmmix	69292.0	44256.0	NEA	America
B_Mixe-1	admixfrog	59396.0	45132.0	BOTH	America
B_Mixe-1	hmmix	77680.0	45132.0	BOTH	America
B_Papuan-15	admixfrog	33973.0	30694.0	DEN	Oceania
B_Papuan-15	hmmix	94235.0	30694.0	DEN	Oceania
B_Papuan-15	admixfrog	69644.0	53689.0	NEA	Oceania
B_Papuan-15	hmmix	86444.0	53689.0	NEA	Oceania
B_Papuan-15	admixfrog	103389.0	86999.0	BOTH	Oceania
B_Papuan-15	hmmix	186409.0	86999.0	BOTH	Oceania
B_Sardinian-3	admixfrog	33.0	33.0	DEN	WestEurasia
B_Sardinian-3	hmmix	2885.0	33.0	DEN	WestEurasia
B_Sardinian-3	admixfrog	59777.0	33159.0	NEA	WestEurasia
B_Sardinian-3	hmmix	53548.0	33159.0	NEA	WestEurasia
B_Sardinian-3	admixfrog	59810.0	33252.0	BOTH	WestEurasia
B_Sardinian-3	hmmix	59408.0	33252.0	BOTH	WestEurasia
S_Albanian-1	admixfrog	457.0	439.0	DEN	WestEurasia
S_Albanian-1	hmmix	3087.0	439.0	DEN	WestEurasia
S_Albanian-1	admixfrog	65257.0	35491.0	NEA	WestEurasia
S_Albanian-1	hmmix	56177.0	35491.0	NEA	WestEurasia
S_Albanian-1	admixfrog	65714.0	35999.0	BOTH	WestEurasia
S_Albanian-1	hmmix	62567.0	35999.0	BOTH	WestEurasia
S_Altaian-1	admixfrog	2255.0	2073.0	DEN	CentralAsiaSiberia
S_Altaian-1	hmmix	7849.0	2073.0	DEN	CentralAsiaSiberia
S_Altaian-1	admixfrog	70830.0	53182.0	NEA	CentralAsiaSiberia
S_Altaian-1	hmmix	82404.0	53182.0	NEA	CentralAsiaSiberia
S_Altaian-1	admixfrog	73085.0	55439.0	BOTH	CentralAsiaSiberia
S_Altaian-1	hmmix	94044.0	55439.0	BOTH	CentralAsiaSiberia
S_Atayal-1	admixfrog	1735.0	1608.0	DEN	EastAsia
S_Atayal-1	hmmix	5560.0	1608.0	DEN	EastAsia
S_Atayal-1	admixfrog	64727.0	49790.0	NEA	EastAsia
S_Atayal-1	hmmix	75391.0	49790.0	NEA	EastAsia
S_Atayal-1	admixfrog	66462.0	51476.0	BOTH	EastAsia
S_Atayal-1	hmmix	83592.0	51476.0	BOTH	EastAsia
S_Chane-1	admixfrog	237.0	213.0	DEN	America
S_Chane-1	hmmix	4306.0	213.0	DEN	America
S_Chane-1	admixfrog	59435.0	46086.0	NEA	America
S_Chane-1	hmmix	72592.0	46086.0	NEA	America
S_Chane-1	admixfrog	59672.0	46304.0	BOTH	America
S_Chane-1	hmmix	79184.0	46304.0	BOTH	America
S_Chechen-1	admixfrog	467.0	301.0	DEN	WestEurasia
S_Chechen-1	hmmix	2829.0	301.0	DEN	WestEurasia
S_Chechen-1	admixfrog	57819.0	34021.0	NEA	WestEurasia
S_Chechen-1	hmmix	56033.0	34021.0	NEA	WestEurasia
S_Chechen-1	admixfrog	58286.0	34504.0	BOTH	WestEurasia
S_Chechen-1	hmmix	61617.0	34504.0	BOTH	WestEurasia
S_Chukchi-1	admixfrog	1315.0	1018.0	DEN	CentralAsiaSiberia
S_Chukchi-1	hmmix	5981.0	1018.0	DEN	CentralAsiaSiberia
S_Chukchi-1	admixfrog	54871.0	40825.0	NEA	CentralAsiaSiberia
S_Chukchi-1	hmmix	69661.0	40825.0	NEA	CentralAsiaSiberia
S_Chukchi-1	admixfrog	56103.0	42054.0	BOTH	CentralAsiaSiberia
S_Chukchi-1	hmmix	79248.0	42054.0	BOTH	CentralAsiaSiberia
S_Czech-2	admixfrog	386.0	386.0	DEN	WestEurasia
S_Czech-2	hmmix	3063.0	386.0	DEN	WestEurasia
S_Czech-2	admixfrog	55144.0	33362.0	NEA	WestEurasia
S_Czech-2	hmmix	54066.0	33362.0	NEA	WestEurasia
S_Czech-2	admixfrog	55530.0	33846.0	BOTH	WestEurasia
S_Czech-2	hmmix	60180.0	33846.0	BOTH	WestEurasia
S_Eskimo_Chaplin-1	admixfrog	1158.0	1129.0	DEN	CentralAsiaSiberia
S_Eskimo_Chaplin-1	hmmix	6210.0	1129.0	DEN	CentralAsiaSiberia
S_Eskimo_Chaplin-1	admixfrog	64495.0	49060.0	NEA	CentralAsiaSiberia
S_Eskimo_Chaplin-1	hmmix	77271.0	49060.0	NEA	CentralAsiaSiberia
S_Eskimo_Chaplin-1	admixfrog	65653.0	50302.0	BOTH	CentralAsiaSiberia
S_Eskimo_Chaplin-1	hmmix	86244.0	50302.0	BOTH	CentralAsiaSiberia
S_Hawaiian-1	admixfrog	4678.0	3462.0	DEN	Oceania
S_Hawaiian-1	hmmix	14549.0	3462.0	DEN	Oceania
S_Hawaiian-1	admixfrog	65062.0	48933.0	NEA	Oceania
S_Hawaiian-1	hmmix	75631.0	48933.0	NEA	Oceania
S_Hawaiian-1	admixfrog	69520.0	53264.0	BOTH	Oceania
S_Hawaiian-1	hmmix	93414.0	53264.0	BOTH	Oceania
S_Itelman-1	admixfrog	758.0	585.0	DEN	CentralAsiaSiberia
S_Itelman-1	hmmix	7272.0	585.0	DEN	CentralAsiaSiberia
S_Itelman-1	admixfrog	68513.0	48136.0	NEA	CentralAsiaSiberia
S_Itelman-1	hmmix	74897.0	48136.0	NEA	CentralAsiaSiberia
S_Itelman-1	admixfrog	69271.0	49270.0	BOTH	CentralAsiaSiberia
S_Itelman-1	hmmix	85061.0	49270.0	BOTH	CentralAsiaSiberia
S_Khonda_Dora-1	admixfrog	1391.0	1094.0	DEN	SouthAsia
S_Khonda_Dora-1	hmmix	10411.0	1094.0	DEN	SouthAsia
S_Khonda_Dora-1	admixfrog	55914.0	42981.0	NEA	SouthAsia
S_Khonda_Dora-1	hmmix	70966.0	42981.0	NEA	SouthAsia
S_Khonda_Dora-1	admixfrog	57263.0	44426.0	BOTH	SouthAsia
S_Khonda_Dora-1	hmmix	84099.0	44426.0	BOTH	SouthAsia
S_Maori-1	admixfrog	4075.0	3349.0	DEN	Oceania
S_Maori-1	hmmix	14376.0	3349.0	DEN	Oceania
S_Maori-1	admixfrog	64441.0	41874.0	NEA	Oceania
S_Maori-1	hmmix	66191.0	41874.0	NEA	Oceania
S_Maori-1	admixfrog	68427.0	45443.0	BOTH	Oceania
S_Maori-1	hmmix	83546.0	45443.0	BOTH	Oceania
S_Norwegian-1	admixfrog	9.0	9.0	DEN	WestEurasia
S_Norwegian-1	hmmix	1949.0	9.0	DEN	WestEurasia
S_Norwegian-1	admixfrog	58538.0	37847.0	NEA	WestEurasia
S_Norwegian-1	hmmix	59472.0	37847.0	NEA	WestEurasia
S_Norwegian-1	admixfrog	58547.0	37923.0	BOTH	WestEurasia
S_Norwegian-1	hmmix	64894.0	37923.0	BOTH	WestEurasia
S_Polish-1	admixfrog	365.0	332.0	DEN	WestEurasia
S_Polish-1	hmmix	3248.0	332.0	DEN	WestEurasia
S_Polish-1	admixfrog	55831.0	34554.0	NEA	WestEurasia
S_Polish-1	hmmix	56997.0	34554.0	NEA	WestEurasia
S_Polish-1	admixfrog	56196.0	34976.0	BOTH	WestEurasia
S_Polish-1	hmmix	63460.0	34976.0	BOTH	WestEurasia
S_Samaritan-1	admixfrog	171.0	51.0	DEN	WestEurasia
S_Samaritan-1	hmmix	2511.0	51.0	DEN	WestEurasia
S_Samaritan-1	admixfrog	43896.0	25560.0	NEA	WestEurasia
S_Samaritan-1	hmmix	44636.0	25560.0	NEA	WestEurasia
S_Samaritan-1	admixfrog	44067.0	25733.0	BOTH	WestEurasia
S_Samaritan-1	hmmix	49734.0	25733.0	BOTH	WestEurasia
S_Armenian-1	admixfrog	42.0	42.0	DEN	WestEurasia
S_Armenian-1	hmmix	3229.0	42.0	DEN	WestEurasia
S_Armenian-1	admixfrog	58454.0	35989.0	NEA	WestEurasia
S_Armenian-1	hmmix	55242.0	35989.0	NEA	WestEurasia
S_Armenian-1	admixfrog	58496.0	36427.0	BOTH	WestEurasia
S_Armenian-1	hmmix	61889.0	36427.0	BOTH	WestEurasia
S_Armenian-2	admixfrog	268.0	259.0	DEN	WestEurasia
S_Armenian-2	hmmix	2911.0	259.0	DEN	WestEurasia
S_Armenian-2	admixfrog	56156.0	37168.0	NEA	WestEurasia
S_Armenian-2	hmmix	56178.0	37168.0	NEA	WestEurasia
S_Armenian-2	admixfrog	56424.0	37490.0	BOTH	WestEurasia
S_Armenian-2	hmmix	61962.0	37490.0	BOTH	WestEurasia
S_Balochi-1	admixfrog	182.0	176.0	DEN	SouthAsia
S_Balochi-1	hmmix	3710.0	176.0	DEN	SouthAsia
S_Balochi-1	admixfrog	51973.0	36131.0	NEA	SouthAsia
S_Balochi-1	hmmix	56474.0	36131.0	NEA	SouthAsia
S_Balochi-1	admixfrog	52155.0	36431.0	BOTH	SouthAsia
S_Balochi-1	hmmix	63085.0	36431.0	BOTH	SouthAsia
S_Balochi-2	admixfrog	1174.0	760.0	DEN	SouthAsia
S_Balochi-2	hmmix	4260.0	760.0	DEN	SouthAsia
S_Balochi-2	admixfrog	56313.0	35586.0	NEA	SouthAsia
S_Balochi-2	hmmix	56587.0	35586.0	NEA	SouthAsia
S_Balochi-2	admixfrog	57487.0	36932.0	BOTH	SouthAsia
S_Balochi-2	hmmix	65033.0	36932.0	BOTH	SouthAsia
S_Bergamo-1	admixfrog	360.0	360.0	DEN	WestEurasia
S_Bergamo-1	hmmix	3402.0	360.0	DEN	WestEurasia
S_Bergamo-1	admixfrog	56692.0	34588.0	NEA	WestEurasia
S_Bergamo-1	hmmix	54097.0	34588.0	NEA	WestEurasia
S_Bergamo-1	admixfrog	57052.0	35090.0	BOTH	WestEurasia
S_Bergamo-1	hmmix	60696.0	35090.0	BOTH	WestEurasia
S_Bergamo-2	admixfrog	122.0	91.0	DEN	WestEurasia
S_Bergamo-2	hmmix	2486.0	91.0	DEN	WestEurasia
S_Bergamo-2	admixfrog	70362.0	38491.0	NEA	WestEurasia
S_Bergamo-2	hmmix	59748.0	38491.0	NEA	WestEurasia
S_Bergamo-2	admixfrog	70484.0	39001.0	BOTH	WestEurasia
S_Bergamo-2	hmmix	65645.0	39001.0	BOTH	WestEurasia
S_Daur-2	admixfrog	1944.0	1767.0	DEN	EastAsia
S_Daur-2	hmmix	7060.0	1767.0	DEN	EastAsia
S_Daur-2	admixfrog	69670.0	49787.0	NEA	EastAsia
S_Daur-2	hmmix	76263.0	49787.0	NEA	EastAsia
S_Daur-2	admixfrog	71614.0	51667.0	BOTH	EastAsia
S_Daur-2	hmmix	85561.0	51667.0	BOTH	EastAsia
S_Pima-1	admixfrog	680.0	492.0	DEN	America
S_Pima-1	hmmix	5325.0	492.0	DEN	America
S_Pima-1	admixfrog	64378.0	47513.0	NEA	America
S_Pima-1	hmmix	72101.0	47513.0	NEA	America
S_Pima-1	admixfrog	65058.0	48096.0	BOTH	America
S_Pima-1	hmmix	81151.0	48096.0	BOTH	America
S_Pima-2	admixfrog	1383.0	1144.0	DEN	America
S_Pima-2	hmmix	6178.0	1144.0	DEN	America
S_Pima-2	admixfrog	64700.0	48951.0	NEA	America
S_Pima-2	hmmix	74277.0	48951.0	NEA	America
S_Pima-2	admixfrog	66083.0	50337.0	BOTH	America
S_Pima-2	hmmix	83440.0	50337.0	BOTH	America
S_Russian-1	admixfrog	280.0	120.0	DEN	WestEurasia
S_Russian-1	hmmix	2197.0	120.0	DEN	WestEurasia
S_Russian-1	admixfrog	59387.0	38537.0	NEA	WestEurasia
S_Russian-1	hmmix	59374.0	38537.0	NEA	WestEurasia
S_Russian-1	admixfrog	59667.0	38797.0	BOTH	WestEurasia
S_Russian-1	hmmix	63880.0	38797.0	BOTH	WestEurasia
S_Russian-2	admixfrog	311.0	228.0	DEN	WestEurasia
S_Russian-2	hmmix	3251.0	228.0	DEN	WestEurasia
S_Russian-2	admixfrog	62807.0	39951.0	NEA	WestEurasia
S_Russian-2	hmmix	62374.0	39951.0	NEA	WestEurasia
S_Russian-2	admixfrog	63118.0	40285.0	BOTH	WestEurasia
S_Russian-2	hmmix	67833.0	40285.0	BOTH	WestEurasia
S_Japanese-1	admixfrog	1720.0	849.0	DEN	EastAsia
S_Japanese-1	hmmix	5651.0	849.0	DEN	EastAsia
S_Japanese-1	admixfrog	65128.0	48528.0	NEA	EastAsia
S_Japanese-1	hmmix	74792.0	48528.0	NEA	EastAsia
S_Japanese-1	admixfrog	66918.0	50022.0	BOTH	EastAsia
S_Japanese-1	hmmix	83703.0	50022.0	BOTH	EastAsia
S_Jordanian-2	admixfrog	54.0	0.0	DEN	WestEurasia
S_Jordanian-2	hmmix	2178.0	0.0	DEN	WestEurasia
S_Jordanian-2	admixfrog	44164.0	25274.0	NEA	WestEurasia
S_Jordanian-2	hmmix	41598.0	25274.0	NEA	WestEurasia
S_Jordanian-2	admixfrog	44218.0	25454.0	BOTH	WestEurasia
S_Jordanian-2	hmmix	46077.0	25454.0	BOTH	WestEurasia
S_Palestinian-3	admixfrog	0.0	0.0	DEN	WestEurasia
S_Palestinian-3	hmmix	2878.0	0.0	DEN	WestEurasia
S_Palestinian-3	admixfrog	46991.0	29892.0	NEA	WestEurasia
S_Palestinian-3	hmmix	47042.0	29892.0	NEA	WestEurasia
S_Palestinian-3	admixfrog	46991.0	30053.0	BOTH	WestEurasia
S_Palestinian-3	hmmix	52093.0	30053.0	BOTH	WestEurasia
S_Punjabi-4	admixfrog	1314.0	1249.0	DEN	SouthAsia
S_Punjabi-4	hmmix	6928.0	1249.0	DEN	SouthAsia
S_Punjabi-4	admixfrog	57812.0	37148.0	NEA	SouthAsia
S_Punjabi-4	hmmix	59899.0	37148.0	NEA	SouthAsia
S_Punjabi-4	admixfrog	59126.0	38596.0	BOTH	SouthAsia
S_Punjabi-4	hmmix	69252.0	38596.0	BOTH	SouthAsia
S_Papuan-3	admixfrog	35571.0	32053.0	DEN	Oceania
S_Papuan-3	hmmix	95617.0	32053.0	DEN	Oceania
S_Papuan-3	admixfrog	72768.0	56177.0	NEA	Oceania
S_Papuan-3	hmmix	84479.0	56177.0	NEA	Oceania
S_Papuan-3	admixfrog	107888.0	90374.0	BOTH	Oceania
S_Papuan-3	hmmix	184104.0	90374.0	BOTH	Oceania
S_Abkhasian-1	admixfrog	286.0	286.0	DEN	WestEurasia
S_Abkhasian-1	hmmix	3473.0	286.0	DEN	WestEurasia
S_Abkhasian-1	admixfrog	52756.0	32966.0	NEA	WestEurasia
S_Abkhasian-1	hmmix	52530.0	32966.0	NEA	WestEurasia
S_Abkhasian-1	admixfrog	53042.0	33268.0	BOTH	WestEurasia
S_Abkhasian-1	hmmix	57916.0	33268.0	BOTH	WestEurasia
S_Abkhasian-2	admixfrog	13.0	13.0	DEN	WestEurasia
S_Abkhasian-2	hmmix	3066.0	13.0	DEN	WestEurasia
S_Abkhasian-2	admixfrog	55679.0	30650.0	NEA	WestEurasia
S_Abkhasian-2	hmmix	47540.0	30650.0	NEA	WestEurasia
S_Abkhasian-2	admixfrog	55692.0	30817.0	BOTH	WestEurasia
S_Abkhasian-2	hmmix	52912.0	30817.0	BOTH	WestEurasia
S_Adygei-1	admixfrog	648.0	628.0	DEN	WestEurasia
S_Adygei-1	hmmix	3188.0	628.0	DEN	WestEurasia
S_Adygei-1	admixfrog	65546.0	35504.0	NEA	WestEurasia
S_Adygei-1	hmmix	56187.0	35504.0	NEA	WestEurasia
S_Adygei-1	admixfrog	66194.0	36172.0	BOTH	WestEurasia
S_Adygei-1	hmmix	61926.0	36172.0	BOTH	WestEurasia
S_Adygei-2	admixfrog	358.0	347.0	DEN	WestEurasia
S_Adygei-2	hmmix	2214.0	347.0	DEN	WestEurasia
S_Adygei-2	admixfrog	55301.0	36051.0	NEA	WestEurasia
S_Adygei-2	hmmix	57935.0	36051.0	NEA	WestEurasia
S_Adygei-2	admixfrog	55685.0	36628.0	BOTH	WestEurasia
S_Adygei-2	hmmix	63994.0	36628.0	BOTH	WestEurasia
S_Aleut-1	admixfrog	1029.0	752.0	DEN	CentralAsiaSiberia
S_Aleut-1	hmmix	4140.0	752.0	DEN	CentralAsiaSiberia
S_Aleut-1	admixfrog	63821.0	47767.0	NEA	CentralAsiaSiberia
S_Aleut-1	hmmix	75503.0	47767.0	NEA	CentralAsiaSiberia
S_Aleut-1	admixfrog	64850.0	48662.0	BOTH	CentralAsiaSiberia
S_Aleut-1	hmmix	83415.0	48662.0	BOTH	CentralAsiaSiberia
S_Aleut-2	admixfrog	1188.0	1001.0	DEN	CentralAsiaSiberia
S_Aleut-2	hmmix	5273.0	1001.0	DEN	CentralAsiaSiberia
S_Aleut-2	admixfrog	72305.0	46403.0	NEA	CentralAsiaSiberia
S_Aleut-2	hmmix	72186.0	46403.0	NEA	CentralAsiaSiberia
S_Aleut-2	admixfrog	73493.0	47540.0	BOTH	CentralAsiaSiberia
S_Aleut-2	hmmix	81225.0	47540.0	BOTH	CentralAsiaSiberia
S_Ami-1	admixfrog	1046.0	889.0	DEN	EastAsia
S_Ami-1	hmmix	5922.0	889.0	DEN	EastAsia
S_Ami-1	admixfrog	62059.0	47092.0	NEA	EastAsia
S_Ami-1	hmmix	74914.0	47092.0	NEA	EastAsia
S_Ami-1	admixfrog	63105.0	48265.0	BOTH	EastAsia
S_Ami-1	hmmix	82969.0	48265.0	BOTH	EastAsia
S_Ami-2	admixfrog	1043.0	919.0	DEN	EastAsia
S_Ami-2	hmmix	5263.0	919.0	DEN	EastAsia
S_Ami-2	admixfrog	69522.0	53511.0	NEA	EastAsia
S_Ami-2	hmmix	81696.0	53511.0	NEA	EastAsia
S_Ami-2	admixfrog	70565.0	54671.0	BOTH	EastAsia
S_Ami-2	hmmix	90364.0	54671.0	BOTH	EastAsia
S_Basque-1	admixfrog	30.0	30.0	DEN	WestEurasia
S_Basque-1	hmmix	2577.0	30.0	DEN	WestEurasia
S_Basque-1	admixfrog	54988.0	34499.0	NEA	WestEurasia
S_Basque-1	hmmix	55117.0	34499.0	NEA	WestEurasia
S_Basque-1	admixfrog	55018.0	34529.0	BOTH	WestEurasia
S_Basque-1	hmmix	61004.0	34529.0	BOTH	WestEurasia
S_Basque-2	admixfrog	184.0	184.0	DEN	WestEurasia
S_Basque-2	hmmix	2748.0	184.0	DEN	WestEurasia
S_Basque-2	admixfrog	67117.0	36159.0	NEA	WestEurasia
S_Basque-2	hmmix	53659.0	36159.0	NEA	WestEurasia
S_Basque-2	admixfrog	67301.0	36548.0	BOTH	WestEurasia
S_Basque-2	hmmix	59039.0	36548.0	BOTH	WestEurasia
S_BedouinB-1	admixfrog	10.0	10.0	DEN	WestEurasia
S_BedouinB-1	hmmix	1978.0	10.0	DEN	WestEurasia
S_BedouinB-1	admixfrog	48111.0	28340.0	NEA	WestEurasia
S_BedouinB-1	hmmix	45104.0	28340.0	NEA	WestEurasia
S_BedouinB-1	admixfrog	48121.0	28490.0	BOTH	WestEurasia
S_BedouinB-1	hmmix	50834.0	28490.0	BOTH	WestEurasia
S_BedouinB-2	admixfrog	141.0	28.0	DEN	WestEurasia
S_BedouinB-2	hmmix	1953.0	28.0	DEN	WestEurasia
S_BedouinB-2	admixfrog	47336.0	28146.0	NEA	WestEurasia
S_BedouinB-2	hmmix	43410.0	28146.0	NEA	WestEurasia
S_BedouinB-2	admixfrog	47477.0	28318.0	BOTH	WestEurasia
S_BedouinB-2	hmmix	48099.0	28318.0	BOTH	WestEurasia
S_Bengali-1	admixfrog	890.0	695.0	DEN	SouthAsia
S_Bengali-1	hmmix	7181.0	695.0	DEN	SouthAsia
S_Bengali-1	admixfrog	61743.0	43933.0	NEA	SouthAsia
S_Bengali-1	hmmix	71588.0	43933.0	NEA	SouthAsia
S_Bengali-1	admixfrog	62633.0	44806.0	BOTH	SouthAsia
S_Bengali-1	hmmix	81509.0	44806.0	BOTH	SouthAsia
S_Bengali-2	admixfrog	1288.0	1245.0	DEN	SouthAsia
S_Bengali-2	hmmix	8024.0	1245.0	DEN	SouthAsia
S_Bengali-2	admixfrog	60871.0	45837.0	NEA	SouthAsia
S_Bengali-2	hmmix	74299.0	45837.0	NEA	SouthAsia
S_Bengali-2	admixfrog	62159.0	47337.0	BOTH	SouthAsia
S_Bengali-2	hmmix	85711.0	47337.0	BOTH	SouthAsia
S_Bougainville-1	admixfrog	25122.0	21980.0	DEN	Oceania
S_Bougainville-1	hmmix	72429.0	21980.0	DEN	Oceania
S_Bougainville-1	admixfrog	75013.0	52391.0	NEA	Oceania
S_Bougainville-1	hmmix	79584.0	52391.0	NEA	Oceania
S_Bougainville-1	admixfrog	100550.0	75792.0	BOTH	Oceania
S_Bougainville-1	hmmix	156163.0	75792.0	BOTH	Oceania
S_Bougainville-2	admixfrog	31723.0	26503.0	DEN	Oceania
S_Bougainville-2	hmmix	83122.0	26503.0	DEN	Oceania
S_Bougainville-2	admixfrog	76212.0	59598.0	NEA	Oceania
S_Bougainville-2	hmmix	88721.0	59598.0	NEA	Oceania
S_Bougainville-2	admixfrog	106775.0	89293.0	BOTH	Oceania
S_Bougainville-2	hmmix	177891.0	89293.0	BOTH	Oceania
S_Brahmin-1	admixfrog	813.0	695.0	DEN	SouthAsia
S_Brahmin-1	hmmix	6536.0	695.0	DEN	SouthAsia
S_Brahmin-1	admixfrog	58631.0	40910.0	NEA	SouthAsia
S_Brahmin-1	hmmix	66860.0	40910.0	NEA	SouthAsia
S_Brahmin-1	admixfrog	59444.0	41701.0	BOTH	SouthAsia
S_Brahmin-1	hmmix	76538.0	41701.0	BOTH	SouthAsia
S_Brahmin-2	admixfrog	2680.0	1892.0	DEN	SouthAsia
S_Brahmin-2	hmmix	6813.0	1892.0	DEN	SouthAsia
S_Brahmin-2	admixfrog	50183.0	37123.0	NEA	SouthAsia
S_Brahmin-2	hmmix	63672.0	37123.0	NEA	SouthAsia
S_Brahmin-2	admixfrog	52863.0	39412.0	BOTH	SouthAsia
S_Brahmin-2	hmmix	73594.0	39412.0	BOTH	SouthAsia
S_Brahui-1	admixfrog	568.0	532.0	DEN	SouthAsia
S_Brahui-1	hmmix	2978.0	532.0	DEN	SouthAsia
S_Brahui-1	admixfrog	52918.0	36906.0	NEA	SouthAsia
S_Brahui-1	hmmix	58472.0	36906.0	NEA	SouthAsia
S_Brahui-1	admixfrog	53486.0	37590.0	BOTH	SouthAsia
S_Brahui-1	hmmix	65631.0	37590.0	BOTH	SouthAsia
S_Brahui-2	admixfrog	805.0	629.0	DEN	SouthAsia
S_Brahui-2	hmmix	4790.0	629.0	DEN	SouthAsia
S_Brahui-2	admixfrog	56071.0	37017.0	NEA	SouthAsia
S_Brahui-2	hmmix	57133.0	37017.0	NEA	SouthAsia
S_Brahui-2	admixfrog	56876.0	37791.0	BOTH	SouthAsia
S_Brahui-2	hmmix	64279.0	37791.0	BOTH	SouthAsia
S_Bulgarian-1	admixfrog	133.0	49.0	DEN	WestEurasia
S_Bulgarian-1	hmmix	2055.0	49.0	DEN	WestEurasia
S_Bulgarian-1	admixfrog	59513.0	37504.0	NEA	WestEurasia
S_Bulgarian-1	hmmix	56985.0	37504.0	NEA	WestEurasia
S_Bulgarian-1	admixfrog	59646.0	37659.0	BOTH	WestEurasia
S_Bulgarian-1	hmmix	61720.0	37659.0	BOTH	WestEurasia
S_Bulgarian-2	admixfrog	204.0	188.0	DEN	WestEurasia
S_Bulgarian-2	hmmix	2438.0	188.0	DEN	WestEurasia
S_Bulgarian-2	admixfrog	54883.0	33450.0	NEA	WestEurasia
S_Bulgarian-2	hmmix	53201.0	33450.0	NEA	WestEurasia
S_Bulgarian-2	admixfrog	55087.0	33821.0	BOTH	WestEurasia
S_Bulgarian-2	hmmix	58938.0	33821.0	BOTH	WestEurasia
S_Burmese-1	admixfrog	999.0	878.0	DEN	EastAsia
S_Burmese-1	hmmix	6447.0	878.0	DEN	EastAsia
S_Burmese-1	admixfrog	68335.0	51026.0	NEA	EastAsia
S_Burmese-1	hmmix	80606.0	51026.0	NEA	EastAsia
S_Burmese-1	admixfrog	69334.0	52102.0	BOTH	EastAsia
S_Burmese-1	hmmix	89809.0	52102.0	BOTH	EastAsia
S_Burmese-2	admixfrog	2788.0	2096.0	DEN	EastAsia
S_Burmese-2	hmmix	7544.0	2096.0	DEN	EastAsia
S_Burmese-2	admixfrog	66593.0	45707.0	NEA	EastAsia
S_Burmese-2	hmmix	73628.0	45707.0	NEA	EastAsia
